OLIGO	HMT	SPECIES	STRAIN_CLONE	REFSEQ	NCBI	HOMD_STATUS	NUM_BEST_HITS	BEST_PCT_ID	BEST_FULL_PCT_ID	BM_MEAN	BM_SD	HP_MEAN	HP_SD	KG_MEAN	KG_SD	PT_MEAN	PT_SD	ST_MEAN	ST_SD	SUBP_MEAN	SUBP_SD	SUPP_MEAN	SUPP_SD	SV_MEAN	SV_SD	TD_MEAN	TD_SD	TH_MEAN	TH_SD
V1V3_278_Firmicutes	HMT-677	Streptococcus mitis	Strain: ATCC 49456	677_3929	AF003929	Named	12	99.219	99.219	0.19		0.02		0.12		0.05		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_278_Firmicutes	HMT-734	Streptococcus pneumoniae	Strain: ATCC 33400	734_3930	AF003930	Named	12	99.219	99.219	0.19		0.02		0.12		0.05		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_278_Firmicutes	HMT-423	Streptococcus sp. HMT 423	Clone: C2MKM128	423_8630	AY278630	Lost	12	99.219	99.219	0.19		0.02		0.12		0.05		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_278_Firmicutes	HMT-431	Streptococcus infantis clade 431	Clone: C4AKM023	431_8633	AY278633	Named	12	99.219	99.219	0.19		0.02		0.12		0.05		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_278_Firmicutes	HMT-398	Streptococcus oralis subsp. dentisani clade 398	Strain: SK34	398_5045	AY005045	Named	12	99.219	99.219	0.19		0.02		0.12		0.05		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_278_Firmicutes	HMT-073	Streptococcus australis	Strain: ATCC 700641	073_4974	AF184974	Named	12	99.219	99.219	0.19		0.02		0.12		0.05		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_278_Firmicutes	HMT-073	Streptococcus australis	Strain: T1-E5	073-T1E5	AF385525	Named	12	99.219	99.219	0.19		0.02		0.12		0.05		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_278_Firmicutes	HMT-066	Streptococcus sp. HMT 066	Clone: MCE7_144	066_1230	AF481230	Unnamed	12	99.219	99.219	0.19		0.02		0.12		0.05		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_278_Firmicutes	HMT-578	Streptococcus cristatus clade 578	Strain: NCTC 12479	578_8313	AB008313	Named	12	99.219	99.219	0.19		0.02		0.12		0.05		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_279_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BW009	058BW009	AY005042	Named	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BM035	058BM035	AY005043	Named	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Strain: AZ_3a	071_8234	NR_118234	Named	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: C3ALM006	071_8631	AY278631	Named	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: P4PA_13	071_7062	AY207062	Named	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-074	Streptococcus sp. HMT 074	Strain: T4-E3	074-T4E3	AF385526	Lost	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-070	Streptococcus oralis subsp. tigurinus clade 070	Strain: Hans 7A	070-7A	AY005040	Unnamed	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-677	Streptococcus mitis	Strain: ATCC 49456	677_3929	AF003929	Named	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-734	Streptococcus pneumoniae	Strain: ATCC 33400	734_3930	AF003930	Named	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-423	Streptococcus sp. HMT 423	Clone: C2MKM128	423_8630	AY278630	Lost	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-431	Streptococcus infantis clade 431	Clone: C4AKM023	431_8633	AY278633	Named	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-398	Streptococcus oralis subsp. dentisani clade 398	Strain: SK34	398_5045	AY005045	Named	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-073	Streptococcus australis	Strain: ATCC 700641	073_4974	AF184974	Named	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-073	Streptococcus australis	Strain: T1-E5	073-T1E5	AF385525	Named	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-066	Streptococcus sp. HMT 066	Clone: MCE7_144	066_1230	AF481230	Unnamed	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_279_Firmicutes	HMT-578	Streptococcus cristatus clade 578	Strain: NCTC 12479	578_8313	AB008313	Named	12	99.609	99.609	0.04		0.03		0.23		0.03		0.00		0.00		0.01		0.01		0.01		0.04		
V1V3_280_Fusobacteria	HMT-417	Leptotrichia sp. HMT 417	Clone: C3MKM102	417_8621	AY278621	Unnamed	1	100.0	100.0	0.00		0.02		0.00		0.12		0.00		0.00		0.00		0.01		0.06		0.16		
V1V3_281_Fusobacteria	HMT-221	Leptotrichia sp. HMT 221	Clone: FP036	221FP036	AF432138	Unnamed	1	99.605	99.605	0.00		0.01		0.00		0.12		0.00		0.00		0.00		0.03		0.07		0.16		
V1V3_282_Firmicutes	HMT-411	Streptococcus parasanguinis clade 411	Clone: C5AKM109	411_8635	AY278635	Named	4	99.609	99.609	0.03		0.06		0.02		0.06		0.00		0.01		0.01		0.02		0.12		0.06		
V1V3_282_Firmicutes	HMT-411	Streptococcus parasanguinis clade 411	Clone: SJTU_F_10_28	411_9017	EF399017	Named	4	99.609	99.609	0.03		0.06		0.02		0.06		0.00		0.01		0.01		0.02		0.12		0.06		
V1V3_282_Firmicutes	HMT-411	Streptococcus parasanguinis clade 411	Clone: C2MKM006	411_8629	AY278629	Named	4	99.609	99.609	0.03		0.06		0.02		0.06		0.00		0.01		0.01		0.02		0.12		0.06		
V1V3_282_Firmicutes	HMT-411	Streptococcus parasanguinis clade 411	Clone: C4MKM110	411_8634	AY278634	Named	4	99.609	99.609	0.03		0.06		0.02		0.06		0.00		0.01		0.01		0.02		0.12		0.06		
V1V3_282_Firmicutes	HMT-057	Streptococcus sp. HMT 057	Clone: BE024	057BE024	AF385550	Lost	4	99.609	99.609	0.03		0.06		0.02		0.06		0.00		0.01		0.01		0.02		0.12		0.06		
V1V3_282_Firmicutes	HMT-728	Streptococcus peroris	Strain: GTC848	728_8314	AB008314	Named	4	99.609	99.609	0.03		0.06		0.02		0.06		0.00		0.01		0.01		0.02		0.12		0.06		
V1V3_282_Firmicutes	HMT-056	Streptococcus sp. HMT 056	Clone: AY020	056AY020	AF385545	Unnamed	4	99.609	99.609	0.03		0.06		0.02		0.06		0.00		0.01		0.01		0.02		0.12		0.06		
V1V3_283_Bacteroidetes	HMT-289	Prevotella maculosa	Clone: AA016	289AA016	AY005058	Named	1	99.535	99.535	0.00		0.00		0.00		0.11		0.00		0.17		0.02		0.03		0.00		0.06		
V1V3_284_Betaproteobacteria	HMT-582	Kingella denitrificans	Strain: UB-294	582_6166	L06166	Named	1	100.0	100.0	0.03		0.01		0.00		0.00		0.00		0.19		0.13		0.02		0.00		0.00		
V1V3_285_Bacteroidetes	HMT-291	Prevotella denticola	Strain: ATCC 35308	291_3524	AY323524	Named	2	99.535	99.535	0.01		0.02		0.00		0.09		0.00		0.17		0.05		0.03		0.00		0.01		
V1V3_285_Bacteroidetes	HMT-685	Prevotella multiformis	Strain: PPPA21	685_2483	AB182483	Named	2	99.535	99.535	0.01		0.02		0.00		0.09		0.00		0.17		0.05		0.03		0.00		0.01		
V1V3_286_Firmicutes	HMT-158	Veillonella rogosae	Strain: F0412	158F0412	tbd	Named	1	99.609	99.609	0.01		0.05		0.00		0.07		0.00		0.00		0.00		0.08		0.11		0.04		
V1V3_286_Firmicutes	HMT-158	Veillonella rogosae	Clone: BI029	158BI029	GQ422725	Named	1	99.609	99.609	0.01		0.05		0.00		0.07		0.00		0.00		0.00		0.08		0.11		0.04		
V1V3_287_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BW009	058BW009	AY005042	Named	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BM035	058BM035	AY005043	Named	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Strain: AZ_3a	071_8234	NR_118234	Named	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: C3ALM006	071_8631	AY278631	Named	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: P4PA_13	071_7062	AY207062	Named	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-074	Streptococcus sp. HMT 074	Strain: T4-E3	074-T4E3	AF385526	Lost	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-070	Streptococcus oralis subsp. tigurinus clade 070	Strain: Hans 7A	070-7A	AY005040	Unnamed	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-677	Streptococcus mitis	Strain: ATCC 49456	677_3929	AF003929	Named	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-734	Streptococcus pneumoniae	Strain: ATCC 33400	734_3930	AF003930	Named	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-423	Streptococcus sp. HMT 423	Clone: C2MKM128	423_8630	AY278630	Lost	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-431	Streptococcus infantis clade 431	Clone: C4AKM023	431_8633	AY278633	Named	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-398	Streptococcus oralis subsp. dentisani clade 398	Strain: SK34	398_5045	AY005045	Named	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-721	Streptococcus parasanguinis clade 721	Strain: ATCC 15912	721_3933	AF003933	Named	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-073	Streptococcus australis	Strain: ATCC 700641	073_4974	AF184974	Named	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-073	Streptococcus australis	Strain: T1-E5	073-T1E5	AF385525	Named	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-066	Streptococcus sp. HMT 066	Clone: FN051	066FN051	AF432135	Unnamed	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-066	Streptococcus sp. HMT 066	Clone: MCE7_144	066_1230	AF481230	Unnamed	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_287_Firmicutes	HMT-578	Streptococcus cristatus clade 578	Strain: NCTC 12479	578_8313	AB008313	Named	13	98.828	98.828	0.04		0.05		0.10		0.07		0.00		0.00		0.00		0.02		0.07		0.04		
V1V3_288_Firmicutes	HMT-122	Megasphaera micronuciformis	Clone: BU057	122BU057	AF385566	Named	1	99.609	99.609	0.01		0.04		0.00		0.04		0.00		0.01		0.00		0.12		0.06		0.09		
V1V3_289_Actinobacteria	HMT-530	Cutibacterium acnes	Strain: JCM 6425	530N000A	NR_113028	Named	1	100.0	100.0	0.03		0.04		0.01		0.02		0.00		0.02		0.01		0.20		0.01		0.04		
V1V3_289_Actinobacteria	HMT-530	Cutibacterium acnes	Strain: 63597	530_5256	AF145256	Named	1	100.0	100.0	0.03		0.04		0.01		0.02		0.00		0.02		0.01		0.20		0.01		0.04		
V1V3_290_Betaproteobacteria	HMT-022	Lautropia mirabilis	Clone: AP009	022AP009	AY005030	Named	1	99.608	99.608	0.00		0.00		0.00		0.00		0.00		0.06		0.29		0.02		0.00		0.00		
V1V3_291_Firmicutes	HMT-755	Streptococcus salivarius	Strain: ATCC 7073	755N000A	NR_042776	Named	2	99.609	99.609	0.05		0.05		0.10		0.05		0.00		0.00		0.00		0.01		0.06		0.03		
V1V3_291_Firmicutes	HMT-755	Streptococcus salivarius	Strain: ATCC 13419	755_8839	M58839	Named	2	99.609	99.609	0.05		0.05		0.10		0.05		0.00		0.00		0.00		0.01		0.06		0.03		
V1V3_291_Firmicutes	HMT-021	Streptococcus vestibularis	Strain: ATCC 49124	021_8353	AY188353	Named	2	99.609	99.609	0.05		0.05		0.10		0.05		0.00		0.00		0.00		0.01		0.06		0.03		
V1V3_292_Bacteroidetes	HMT-336	Capnocytophaga sp. HMT 336	Strain: F0502	336F0502	tbd	Unnamed	1	100.0	100.0	0.01		0.00		0.01		0.00		0.00		0.19		0.14		0.01		0.00		0.00		
V1V3_293_Bacteroidetes	HMT-332	Capnocytophaga sp. HMT 332	Clone: DS022	332DS022	AF366270	Unnamed	1	100.0	100.0	0.01		0.00		0.00		0.00		0.00		0.14		0.18		0.03		0.00		0.00		
V1V3_294_Bacteroidetes	HMT-472	Prevotella sp. HMT 472	Clone: GU027	472GU027	AY349398	Unnamed	1	100.0	100.0	0.01		0.00		0.00		0.02		0.00		0.14		0.15		0.02		0.00		0.02		
V1V3_295_TM7	HMT-870	Saccharibacteria (TM7) [G-6] bacterium HMT 870	Clone: 4W45	870_4W45	KM018322	Phylotype	1	99.149	99.149	0.09		0.03		0.15		0.01		0.00		0.00		0.00		0.05		0.00		0.02		
V1V3_296_Actinobacteria	HMT-180	Schaalia sp. HMT 180	Strain: Hal-1083	180H1083	AF385522	Unnamed	2	98.238	98.673	0.00		0.02		0.00		0.09		0.00		0.00		0.00		0.03		0.18		0.04		
V1V3_296_Actinobacteria	HMT-172	Schaalia sp. HMT 172	Clone: CT047	172CT047	AF385504	Unnamed	2	98.238	98.673	0.00		0.02		0.00		0.09		0.00		0.00		0.00		0.03		0.18		0.04		
V1V3_297_Bacteroidetes	HMT-286	Tannerella sp. HMT 286	Clone: BU063	286BU063	AY008308	Unnamed	1	100.0	100.0	0.03		0.00		0.00		0.03		0.00		0.13		0.11		0.01		0.02		0.02		
V1V3_298_Gammaproteobacteria	HMT-718	Haemophilus parainfluenzae	Clone: ncd81b03c1	718N000A	HM255881	Named	1	99.219	99.219	0.02		0.03		0.00		0.06		0.00		0.02		0.06		0.06		0.07		0.04		
V1V3_298_Gammaproteobacteria	HMT-718	Haemophilus parainfluenzae	Strain: CIP 102513	718_3530	EU083530	Named	1	99.219	99.219	0.02		0.03		0.00		0.06		0.00		0.02		0.06		0.06		0.07		0.04		
V1V3_299_Actinobacteria	HMT-180	Schaalia sp. HMT 180	Strain: Hal-1083	180H1083	AF385522	Unnamed	2	99.558	99.558	0.01		0.05		0.00		0.07		0.00		0.00		0.00		0.02		0.11		0.08		
V1V3_299_Actinobacteria	HMT-172	Schaalia sp. HMT 172	Clone: CT047	172CT047	AF385504	Unnamed	2	99.558	99.558	0.01		0.05		0.00		0.07		0.00		0.00		0.00		0.02		0.11		0.08		
V1V3_300_Fusobacteria	HMT-844	Sneathia amnii [Not Validly Published]	Strain: AMN-1	844_8425	AY078425	Named	1	96.047	96.047	0.00		0.00		0.00		0.27		0.00		0.00		0.00		0.00		0.00		0.08		
V1V3_301_Firmicutes	HMT-686	Streptococcus mutans	Strain: NCTC 10449	686_3965	AJ243965	Named	1	100.0	100.0	0.02		0.00		0.01		0.00		0.00		0.14		0.17		0.01		0.00		0.00		
V1V3_302_Gammaproteobacteria	HMT-035	Haemophilus paraphrohaemolyticus	Strain: NCTC 10670	035_8142	NR_118142	Named	2	98.828	98.828	0.03		0.04		0.27		0.00		0.00		0.00		0.00		0.00		0.00		0.01		
V1V3_302_Gammaproteobacteria	HMT-945	Haemophilus parahaemolyticus	Strain: NCTC 8479	945_5746	AJ295746	Named	2	98.828	98.828	0.03		0.04		0.27		0.00		0.00		0.00		0.00		0.00		0.00		0.01		
V1V3_302_Gammaproteobacteria	HMT-945	Haemophilus parahaemolyticus	Strain: G321	945_5384	LK985384	Named	2	98.828	98.828	0.03		0.04		0.27		0.00		0.00		0.00		0.00		0.00		0.00		0.01		
V1V3_303_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BW009	058BW009	AY005042	Named	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BM035	058BM035	AY005043	Named	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Strain: AZ_3a	071_8234	NR_118234	Named	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: C3ALM006	071_8631	AY278631	Named	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: P4PA_13	071_7062	AY207062	Named	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-074	Streptococcus sp. HMT 074	Strain: T4-E3	074-T4E3	AF385526	Lost	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-070	Streptococcus oralis subsp. tigurinus clade 070	Strain: Hans 7A	070-7A	AY005040	Unnamed	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-677	Streptococcus mitis	Strain: ATCC 49456	677_3929	AF003929	Named	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-734	Streptococcus pneumoniae	Strain: ATCC 33400	734_3930	AF003930	Named	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-423	Streptococcus sp. HMT 423	Clone: C2MKM128	423_8630	AY278630	Lost	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-431	Streptococcus infantis clade 431	Clone: C4AKM023	431_8633	AY278633	Named	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-398	Streptococcus oralis subsp. dentisani clade 398	Strain: SK34	398_5045	AY005045	Named	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-073	Streptococcus australis	Strain: ATCC 700641	073_4974	AF184974	Named	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-073	Streptococcus australis	Strain: T1-E5	073-T1E5	AF385525	Named	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-066	Streptococcus sp. HMT 066	Clone: MCE7_144	066_1230	AF481230	Unnamed	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_303_Firmicutes	HMT-578	Streptococcus cristatus clade 578	Strain: NCTC 12479	578_8313	AB008313	Named	12	99.609	99.609	0.04		0.03		0.06		0.16		0.00		0.01		0.01		0.01		0.01		0.02		
V1V3_304_Betaproteobacteria	HMT-476	Neisseria subflava	Strain: U37	476_9291	AJ239291	Named	1	98.824	98.824	0.01		0.03		0.00		0.09		0.00		0.00		0.00		0.02		0.19		0.02		
V1V3_305_Fusobacteria	HMT-909	Leptotrichia sp. HMT 909	Clone: CP4_C6	909-Wade	KC203062	Phylotype	2	99.605	99.605	0.06		0.01		0.01		0.01		0.00		0.07		0.18		0.01		0.00		0.00		
V1V3_305_Fusobacteria	HMT-224	Leptotrichia hofstadii	Strain: FAC5	224_7813	AF287813	Named	2	99.605	99.605	0.06		0.01		0.01		0.01		0.00		0.07		0.18		0.01		0.00		0.00		
V1V3_306_Bacteroidetes	HMT-279	Porphyromonas pasteri	Strain: F0450d	279F450d	tbd	Named	1	99.535	99.535	0.03		0.02		0.02		0.03		0.00		0.10		0.07		0.03		0.02		0.02		
V1V3_306_Bacteroidetes	HMT-279	Porphyromonas pasteri	Clone: CW034	279CW034	AY008310	Named	1	99.535	99.535	0.03		0.02		0.02		0.03		0.00		0.10		0.07		0.03		0.02		0.02		
V1V3_307_Firmicutes	HMT-557	Peptostreptococcaceae [XI][G-9] [Eubacterium] brachy	Strain: ATCC 33089	557_3038	U13038	Named	1	100.0	100.0	0.01		0.01		0.00		0.13		0.00		0.11		0.02		0.00		0.00		0.06		
V1V3_308_Spirochaetes	HMT-769	Treponema socranskii	Clone: _C044	769_C044	AF056344	Named	1	100.0	100.0	0.01		0.00		0.00		0.03		0.00		0.20		0.09		0.01		0.00		0.00		
V1V3_308_Spirochaetes	HMT-769	Treponema socranskii	Strain: ATCC 35534	769_3305	AF033305	Named	1	100.0	100.0	0.01		0.00		0.00		0.03		0.00		0.20		0.09		0.01		0.00		0.00		
V1V3_308_Spirochaetes	HMT-769	Treponema socranskii	Strain: D11B-2	769_3308	AF033308	Named	1	100.0	100.0	0.01		0.00		0.00		0.03		0.00		0.20		0.09		0.01		0.00		0.00		
V1V3_309_Firmicutes	HMT-478	Selenomonas sp. HMT 478	Clone: GI064	478GI064	AY349404	Unnamed	1	100.0	100.0	0.00		0.02		0.00		0.05		0.00		0.00		0.00		0.17		0.02		0.07		
V1V3_309_Firmicutes	HMT-478	Selenomonas sp. HMT 478	Strain: F0592	478F0592	tbd	Unnamed	1	100.0	100.0	0.00		0.02		0.00		0.05		0.00		0.00		0.00		0.17		0.02		0.07		
V1V3_310_Bacteroidetes	HMT-325	Capnocytophaga granulosa	Strain: LMG 16022	325_1347	U41347	Named	1	99.535	99.535	0.03		0.00		0.00		0.00		0.00		0.13		0.16		0.00		0.00		0.01		
V1V3_311_Firmicutes	HMT-046	Gemella morbillorum	Strain: ATCC 27824	046_4327	L14327	Named	1	100.0	100.0	0.02		0.01		0.03		0.01		0.00		0.14		0.09		0.02		0.00		0.01		
V1V3_312_Gammaproteobacteria	HMT-633	Cardiobacterium hominis	Strain: ATCC 16826	633_5014	M35014	Named	1	100.0	100.0	0.01		0.01		0.01		0.00		0.00		0.13		0.17		0.01		0.00		0.00		
V1V3_313_Bacteroidetes	HMT-943	Prevotella aurantiaca	Strain: OMA31	943_2878	NR_112878	Named	1	100.0	100.0	0.01		0.06		0.00		0.02		0.00		0.00		0.00		0.07		0.11		0.05		
V1V3_314_Firmicutes	HMT-046	Gemella morbillorum	Strain: ATCC 27824	046_4327	L14327	Named	1	99.609	99.609	0.03		0.02		0.01		0.08		0.00		0.07		0.04		0.01		0.00		0.06		
V1V3_315_Bacteroidetes	HMT-302	Alloprevotella rava	Strain: W6968	302_9190	JQ039190	Named	1	99.535	99.535	0.00		0.02		0.00		0.08		0.00		0.00		0.00		0.07		0.03		0.12		
V1V3_316_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BW009	058BW009	AY005042	Named	13	99.609	99.609	0.03		0.05		0.11		0.05		0.00		0.00		0.00		0.01		0.04		0.03		
V1V3_316_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BM035	058BM035	AY005043	Named	13	99.609	99.609	0.03		0.05		0.11		0.05		0.00		0.00		0.00		0.01		0.04		0.03		
V1V3_316_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Strain: AZ_3a	071_8234	NR_118234	Named	13	99.609	99.609	0.03		0.05		0.11		0.05		0.00		0.00		0.00		0.01		0.04		0.03		
V1V3_316_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: C3ALM006	071_8631	AY278631	Named	13	99.609	99.609	0.03		0.05		0.11		0.05		0.00		0.00		0.00		0.01		0.04		0.03		
V1V3_316_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: P4PA_13	071_7062	AY207062	Named	13	99.609	99.609	0.03		0.05		0.11		0.05		0.00		0.00		0.00		0.01		0.04		0.03		
V1V3_316_Firmicutes	HMT-074	Streptococcus sp. HMT 074	Strain: T4-E3	074-T4E3	AF385526	Lost	13	99.609	99.609	0.03		0.05		0.11		0.05		0.00		0.00		0.00		0.01		0.04		0.03		
V1V3_316_Firmicutes	HMT-070	Streptococcus oralis subsp. tigurinus clade 070	Strain: Hans 7A	070-7A	AY005040	Unnamed	13	99.609	99.609	0.03		0.05		0.11		0.05		0.00		0.00		0.00		0.01		0.04		0.03		
V1V3_316_Firmicutes	HMT-677	Streptococcus mitis	Strain: ATCC 49456	677_3929	AF003929	Named	13	99.609	99.609	0.03		0.05		0.11		0.05		0.00		0.00		0.00		0.01		0.04		0.03		
V1V3_316_Firmicutes	HMT-734	Streptococcus pneumoniae	Strain: ATCC 33400	734_3930	AF003930	Named	13	99.609	99.609	0.03		0.05		0.11		0.05		0.00		0.00		0.00		0.01		0.04		0.03		
V1V3_316_Firmicutes	HMT-423	Streptococcus sp. HMT 423	Clone: C2MKM128	423_8630	AY278630	Lost	13	99.609	99.609	0.03		0.05		0.11		0.05		0.00		0.00		0.00		0.01		0.04		0.03		
